subject,stage,lzc_mean_channels,lzc_Fpz-Cz,lzc_Pz-Oz,lzc_Event_marker
2,N3,0.1809616996376708,0.21946418892228162,0.2579666782068924,0.06545423178383837
2,N3,0.20791344213689836,0.2887686696345811,0.26951742499227566,0.06545423178383837
2,N3,0.28491842070612,0.35422290141841944,0.42737763105918,0.07315472964076054
2,N3,0.2156139399938205,0.26566717606381457,0.3195706610622697,0.06160398285537729
2,N2,0.2720842576112497,0.3041696653484254,0.4581796224868686,0.05390348499845513
2,N2,0.25539984558791834,0.2964691674915032,0.4081263864168746,0.06160398285537729
2,N2,0.23486518463612593,0.26951742499227566,0.381174643917647,0.05390348499845513
2,N2,0.26438375975432754,0.31187016320534755,0.4196771332022578,0.06160398285537729
2,N2,0.28748525332509406,0.3272711589191919,0.46973036927225187,0.06545423178383837
2,N3,0.26566717606381457,0.3041696653484254,0.43122787998764106,0.06160398285537729
2,N2,0.28491842070612,0.3388219057045751,0.45047912462994644,0.06545423178383837
2,N2,0.2553998455879184,0.331121407847653,0.3696238971322638,0.06545423178383837
2,N2,0.2797847554681719,0.3041696653484254,0.47743086712917404,0.05775373392691621
2,N2,0.26438375975432754,0.3272711589191919,0.4042761374884135,0.06160398285537729
2,N2,0.2797847554681719,0.3696238971322638,0.41197663534533563,0.05775373392691621
2,N2,0.2900520859440681,0.3850248928461081,0.4158268842737967,0.06930448071229946
2,N2,0.2797847554681719,0.34652240356149727,0.4235273821307189,0.06930448071229946
2,N2,0.28620183701560703,0.3426721546330362,0.4581796224868686,0.05775373392691621
2,N2,0.30673649796739944,0.3696238971322638,0.4966821117714794,0.05390348499845513
2,N3,0.2618169271353535,0.3234209099907308,0.39272539070303025,0.06930448071229946
2,N2,0.283635004396633,0.3388219057045751,0.4427786267730243,0.06930448071229946
2,N2,0.29646916749150326,0.39272539070303025,0.4235273821307189,0.07315472964076054
2,N2,0.28235158808714594,0.3426721546330362,0.43507812891610215,0.06930448071229946
2,N2,0.31187016320534755,0.38887514177456917,0.4812811160576351,0.06545423178383837
2,N1,0.2990360001104773,0.4042761374884135,0.43507812891610215,0.05775373392691621
2,N2,0.2797847554681719,0.35807315034688053,0.4158268842737967,0.06545423178383837
2,N2,0.2964691674915032,0.381174643917647,0.45047912462994644,0.05775373392691621
2,N2,0.29646916749150326,0.3657736482038027,0.4581796224868686,0.06545423178383837
2,N2,0.26566717606381457,0.3657736482038027,0.3619233992753416,0.06930448071229946
2,N2,0.26951742499227566,0.3272711589191919,0.4196771332022578,0.06160398285537729
2,N2,0.30673649796739944,0.381174643917647,0.4658801203437908,0.07315472964076054
2,N2,0.3311214078476529,0.45047912462994644,0.4812811160576351,0.06160398285537729
2,N2,0.2964691674915032,0.3734741460607248,0.45047912462994644,0.06545423178383837
2,N2,0.31443699582432155,0.41197663534533563,0.4581796224868686,0.07315472964076054
2,N2,0.30288624903893835,0.3850248928461081,0.4658801203437908,0.05775373392691621
2,N2,0.2810681717776589,0.35807315034688053,0.43122787998764106,0.05390348499845513
2,N2,0.2926189185630422,0.35422290141841944,0.4658801203437908,0.05775373392691621
2,N2,0.3170038284432956,0.39272539070303025,0.4966821117714794,0.06160398285537729
2,N2,0.34395557094252327,0.43892837784456323,0.523633854270707,0.06930448071229946
2,N2,0.3221374936812438,0.39657563963149134,0.5005323606999406,0.06930448071229946
2,N2,0.3208540773717567,0.4196771332022578,0.47358061820071296,0.06930448071229946
2,N2,0.33882190570457515,0.4466288757014854,0.5082328585568627,0.06160398285537729
2,N2,0.3606399829658546,0.48898161391455724,0.5313343521276291,0.06160398285537729
2,N2,0.27336767392073674,0.3734741460607248,0.3850248928461081,0.06160398285537729
2,N2,0.30416966534842543,0.4042761374884135,0.43892837784456323,0.06930448071229946
2,REM,0.34523898725201024,0.48898161391455724,0.49283186284301833,0.05390348499845513
2,N2,0.3375384893950881,0.4543293735584075,0.5005323606999406,0.05775373392691621
2,N2,0.3478058198709843,0.4658801203437908,0.5159333564137848,0.06160398285537729
2,N2,0.3131535795148345,0.4235273821307189,0.45047912462994644,0.06545423178383837
2,REM,0.3208540773717567,0.4158268842737967,0.49283186284301833,0.05390348499845513
2,N2,0.32342090999073075,0.4235273821307189,0.4851313649860962,0.06160398285537729
2,N2,0.3131535795148346,0.43892837784456323,0.43122787998764106,0.06930448071229946
2,N2,0.3105867468958605,0.43122787998764106,0.43892837784456323,0.06160398285537729
2,N2,0.3259877426097048,0.4427786267730243,0.4658801203437908,0.06930448071229946
2,N2,0.3375384893950881,0.43507812891610215,0.5159333564137848,0.06160398285537729
2,N2,0.3298379915381659,0.4466288757014854,0.46973036927225187,0.07315472964076054
2,N2,0.28748525332509406,0.3773243949891859,0.42737763105918,0.05775373392691621
2,N2,0.33497165677611407,0.4620298714153297,0.47358061820071296,0.06930448071229946
2,N2,0.3016028327294513,0.42737763105918,0.41197663534533563,0.06545423178383837
2,N2,0.30673649796739944,0.3850248928461081,0.47358061820071296,0.06160398285537729
2,N2,0.3490892361804714,0.4851313649860962,0.4966821117714794,0.06545423178383837
2,N2,0.35678973403739356,0.47743086712917404,0.5313343521276291,0.06160398285537729
2,N2,0.3041696653484254,0.43507812891610215,0.41197663534533563,0.06545423178383837
2,N2,0.31187016320534755,0.41197663534533563,0.4427786267730243,0.0808552274976827
2,N2,0.2810681717776589,0.3734741460607248,0.4081263864168746,0.06160398285537729
2,N2,0.3003194164199643,0.3850248928461081,0.45047912462994644,0.06545423178383837
2,N2,0.2631003434448405,0.30801991427688646,0.41197663534533563,0.06930448071229946
2,N3,0.22588127046971673,0.27721792284919783,0.3426721546330362,0.05775373392691621
2,N2,0.2528330129689443,0.3195706610622697,0.3734741460607248,0.06545423178383837
2,N2,0.23999884987407405,0.3003194164199643,0.35422290141841944,0.06545423178383837
2,N2,0.21176369106535942,0.2425656824930481,0.334971656776114,0.05775373392691621
2,N2,0.2156139399938205,0.27721792284919783,0.2964691674915032,0.07315472964076054
2,N2,0.2014963605894632,0.2618169271353535,0.27721792284919783,0.06545423178383837
2,N2,0.22716468677920376,0.2618169271353535,0.3619233992753416,0.05775373392691621
2,N3,0.21818077261279456,0.2926189185630422,0.3003194164199643,0.06160398285537729
2,N2,0.2156139399938205,0.26951742499227566,0.31187016320534755,0.06545423178383837
2,N2,0.2194641889222816,0.25411642927843137,0.334971656776114,0.06930448071229946
2,N3,0.21176369106535944,0.25411642927843137,0.3195706610622697,0.06160398285537729
2,N3,0.19507927904202807,0.27336767392073674,0.24641593142150917,0.06545423178383837
2,N3,0.17454461809023566,0.24641593142150917,0.21176369106535944,0.06545423178383837
2,N3,0.1848119485661319,0.23486518463612593,0.2618169271353535,0.05775373392691621
2,N3,0.19379586273254104,0.21946418892228162,0.2964691674915032,0.06545423178383837
2,N3,0.18352853225664487,0.2040631932084373,0.2887686696345811,0.05775373392691621
2,N3,0.20277977689895024,0.2579666782068924,0.28491842070612,0.06545423178383837
2,N2,0.22203102154125565,0.3003194164199643,0.31572041213380864,0.05005323606999405
2,N3,0.1617104549953654,0.19636269535151513,0.23101493570766485,0.05775373392691621
2,N3,0.20791344213689836,0.2425656824930481,0.31572041213380864,0.06545423178383837
2,N3,0.18866219749459298,0.23486518463612593,0.26951742499227566,0.06160398285537729
2,N3,0.20277977689895024,0.2618169271353535,0.28491842070612,0.06160398285537729
2,N3,0.1617104549953654,0.2040631932084373,0.2233144378507427,0.05775373392691621
2,N2,0.1937958627325411,0.23486518463612593,0.27336767392073674,0.07315472964076054
2,N3,0.1989295279704892,0.2502661803499703,0.2887686696345811,0.05775373392691621
2,N3,0.16941095285228755,0.21946418892228162,0.23101493570766485,0.05775373392691621
2,N3,0.15144312451946917,0.1809616996376708,0.21176369106535944,0.06160398285537729
2,N3,0.17967828332818378,0.21176369106535944,0.2618169271353535,0.06545423178383837
2,N3,0.17711145070920972,0.21946418892228162,0.2425656824930481,0.06930448071229946
2,N3,0.1809616996376708,0.19636269535151513,0.27721792284919783,0.06930448071229946
2,N3,0.16812753654280055,0.2040631932084373,0.22716468677920376,0.07315472964076054
2,N3,0.1668441202333135,0.21946418892228162,0.23101493570766485,0.05005323606999405
2,N3,0.16042703868587838,0.21946418892228162,0.19636269535151513,0.06545423178383837
2,N3,0.17197778547126163,0.2233144378507427,0.2233144378507427,0.06930448071229946
2,N3,0.1848119485661319,0.25411642927843137,0.22716468677920376,0.07315472964076054
2,N3,0.1758280343997227,0.2233144378507427,0.2425656824930481,0.06160398285537729
2,N3,0.18609536487561892,0.25411642927843137,0.2425656824930481,0.06160398285537729
2,N3,0.17967828332818378,0.23871543356458702,0.23871543356458702,0.06160398285537729
2,N3,0.17326120178074864,0.2579666782068924,0.1848119485661319,0.07700497856922162
2,N3,0.17326120178074864,0.21561393999382053,0.23486518463612593,0.06930448071229946
2,N3,0.1758280343997227,0.23101493570766485,0.23486518463612593,0.06160398285537729
2,N3,0.1758280343997227,0.20791344213689836,0.25411642927843137,0.06545423178383837
2,N3,0.1758280343997227,0.22716468677920376,0.23101493570766485,0.06930448071229946
2,N3,0.16941095285228755,0.21561393999382053,0.22716468677920376,0.06545423178383837
2,N3,0.16684412023331352,0.21946418892228162,0.2233144378507427,0.05775373392691621
2,N3,0.17711145070920972,0.2233144378507427,0.2425656824930481,0.06545423178383837
2,N3,0.16941095285228758,0.2040631932084373,0.2425656824930481,0.06160398285537729
2,W,0.25154959665945725,0.35807315034688053,0.334971656776114,0.06160398285537729
2,N2,0.31443699582432155,0.4158268842737967,0.4620298714153297,0.06545423178383837
2,N2,0.28748525332509406,0.35807315034688053,0.43892837784456323,0.06545423178383837
2,N2,0.25668326189740537,0.3041696653484254,0.4004258885599524,0.06545423178383837
2,N3,0.22203102154125565,0.23101493570766485,0.3696238971322638,0.06545423178383837
2,N2,0.2797847554681719,0.3696238971322638,0.4042761374884135,0.06545423178383837
2,N2,0.2566832618974054,0.2926189185630422,0.4081263864168746,0.06930448071229946
2,N2,0.27721792284919783,0.3234209099907308,0.43892837784456323,0.06930448071229946
2,N2,0.28748525332509406,0.35037265248995836,0.4543293735584075,0.05775373392691621
2,N2,0.30416966534842543,0.4004258885599524,0.43892837784456323,0.07315472964076054
2,N2,0.2476993477309962,0.3426721546330362,0.334971656776114,0.06545423178383837
2,N2,0.2245978541602297,0.2579666782068924,0.35037265248995836,0.06545423178383837
2,N2,0.2579666782068924,0.3272711589191919,0.3773243949891859,0.06930448071229946
2,N2,0.24513251511202216,0.3041696653484254,0.3657736482038027,0.06545423178383837
2,N2,0.29646916749150326,0.4042761374884135,0.4158268842737967,0.06930448071229946
2,N2,0.2682340086827886,0.3619233992753416,0.3734741460607248,0.06930448071229946
2,N2,0.23486518463612593,0.3195706610622697,0.331121407847653,0.05390348499845513
2,N2,0.2502661803499702,0.28491842070612,0.41197663534533563,0.05390348499845513
2,N2,0.25539984558791834,0.2926189185630422,0.41197663534533563,0.06160398285537729
2,N2,0.21689735630330753,0.27336767392073674,0.30801991427688646,0.06930448071229946
2,N2,0.26951742499227566,0.35037265248995836,0.4042761374884135,0.05390348499845513
2,N2,0.24898276404048322,0.31187016320534755,0.3773243949891859,0.05775373392691621
2,N2,0.2631003434448405,0.31572041213380864,0.41197663534533563,0.06160398285537729
2,N2,0.2464159314215092,0.31572041213380864,0.3619233992753416,0.06160398285537729
2,N2,0.2720842576112497,0.3388219057045751,0.4196771332022578,0.05775373392691621
2,N2,0.23614860094561296,0.26951742499227566,0.3734741460607248,0.06545423178383837
2,N2,0.2528330129689443,0.31572041213380864,0.381174643917647,0.06160398285537729
2,N2,0.24384909880253514,0.2887686696345811,0.381174643917647,0.06160398285537729
2,N2,0.2245978541602297,0.2887686696345811,0.3195706610622697,0.06545423178383837
2,N2,0.2091968584463854,0.28491842070612,0.27336767392073674,0.06930448071229946
2,N2,0.2374320172551,0.3003194164199643,0.34652240356149727,0.06545423178383837
2,N2,0.22973151939817782,0.30801991427688646,0.3234209099907308,0.05775373392691621
2,N2,0.2156139399938205,0.23871543356458702,0.3388219057045751,0.06930448071229946
2,N2,0.22203102154125565,0.3003194164199643,0.30801991427688646,0.05775373392691621
2,N3,0.22588127046971673,0.27336767392073674,0.334971656776114,0.06930448071229946
2,N2,0.2181807726127946,0.21561393999382053,0.3657736482038027,0.07315472964076054
2,N2,0.26053351082586645,0.331121407847653,0.39272539070303025,0.05775373392691621
2,N2,0.24128226618356108,0.2926189185630422,0.35807315034688053,0.07315472964076054
2,N2,0.2502661803499703,0.28491842070612,0.4042761374884135,0.06160398285537729
2,N2,0.2797847554681719,0.35807315034688053,0.4235273821307189,0.05775373392691621
2,N2,0.25154959665945725,0.3003194164199643,0.39657563963149134,0.05775373392691621
2,N2,0.20791344213689836,0.2425656824930481,0.3234209099907308,0.05775373392691621
2,N2,0.22716468677920376,0.25411642927843137,0.35807315034688053,0.06930448071229946
2,N2,0.23229835201715188,0.2887686696345811,0.34652240356149727,0.06160398285537729
2,N2,0.24769934773099622,0.28491842070612,0.39657563963149134,0.06160398285537729
2,N2,0.24128226618356108,0.2926189185630422,0.35807315034688053,0.07315472964076054
2,N3,0.21433052368433347,0.24641593142150917,0.34652240356149727,0.05005323606999405
2,N2,0.2156139399938205,0.23871543356458702,0.3388219057045751,0.06930448071229946
2,N3,0.2053466095179243,0.2502661803499703,0.2964691674915032,0.06930448071229946
2,N3,0.19892952797048916,0.21176369106535944,0.3195706610622697,0.06545423178383837
2,N3,0.17454461809023566,0.19251244642305404,0.2618169271353535,0.06930448071229946
2,N3,0.20663002582741133,0.2887686696345811,0.26951742499227566,0.06160398285537729
2,N3,0.20277977689895024,0.2002129442799762,0.3426721546330362,0.06545423178383837
2,N2,0.2528330129689443,0.27336767392073674,0.4158268842737967,0.06930448071229946
2,N2,0.23999884987407405,0.31572041213380864,0.334971656776114,0.06930448071229946
2,N3,0.19122903011356698,0.20791344213689836,0.3003194164199643,0.06545423178383837
2,N2,0.2592500945163794,0.3003194164199643,0.4158268842737967,0.06160398285537729
2,N2,0.2579666782068924,0.3426721546330362,0.35422290141841944,0.07700497856922162
2,N2,0.24384909880253514,0.28491842070612,0.381174643917647,0.06545423178383837
2,REM,0.33882190570457515,0.42737763105918,0.523633854270707,0.06545423178383837
2,REM,0.24128226618356108,0.3003194164199643,0.35422290141841944,0.06930448071229946
2,REM,0.3080199142768865,0.3619233992753416,0.5043826096284016,0.05775373392691621
2,REM,0.33882190570457515,0.4004258885599524,0.5621363435553178,0.05390348499845513
2,N2,0.31443699582432155,0.4196771332022578,0.4658801203437908,0.05775373392691621
2,N2,0.33882190570457515,0.45047912462994644,0.5043826096284016,0.06160398285537729
2,REM,0.34395557094252327,0.4042761374884135,0.5736870903407011,0.05390348499845513
2,REM,0.31828724475278264,0.3696238971322638,0.527484103199168,0.05775373392691621
2,REM,0.3362550730856011,0.43892837784456323,0.5082328585568627,0.06160398285537729
2,REM,0.34780581987098436,0.42737763105918,0.5544358456983957,0.06160398285537729
2,REM,0.34395557094252327,0.39657563963149134,0.5775373392691622,0.05775373392691621
2,REM,0.3747575623702119,0.5043826096284016,0.5621363435553178,0.05775373392691621
2,REM,0.3375384893950881,0.39657563963149134,0.5467353478414735,0.06930448071229946
2,REM,0.34652240356149727,0.45047912462994644,0.5351846010560902,0.05390348499845513
2,REM,0.3247043263002178,0.3619233992753416,0.5467353478414735,0.06545423178383837
2,REM,0.3670570645132898,0.47358061820071296,0.5659865924837789,0.06160398285537729
2,REM,0.3747575623702119,0.4851313649860962,0.5659865924837789,0.07315472964076054
2,REM,0.38630830915559516,0.48898161391455724,0.6044890817683897,0.06545423178383837
2,REM,0.40299272117892654,0.5544358456983957,0.5967885839114675,0.05775373392691621
2,REM,0.3452389872520103,0.4042761374884135,0.5621363435553178,0.06930448071229946
2,REM,0.4055595537979006,0.5659865924837789,0.5852378371260843,0.06545423178383837
2,REM,0.36063998296585464,0.43892837784456323,0.5813875881976233,0.06160398285537729
2,REM,0.37989122760816,0.49283186284301833,0.5775373392691622,0.06930448071229946
2,REM,0.3644902318943157,0.4966821117714794,0.527484103199168,0.06930448071229946
2,REM,0.35293948510893247,0.43122787998764106,0.5659865924837789,0.06160398285537729
2,N1,0.39015855808405625,0.56983684141224,0.5313343521276291,0.06930448071229946
2,N2,0.35165606879944544,0.42737763105918,0.5505855967699346,0.07700497856922162
2,N2,0.3465224035614973,0.43507812891610215,0.5428850989130124,0.06160398285537729
2,REM,0.35165606879944544,0.4158268842737967,0.5659865924837789,0.07315472964076054
2,REM,0.3221374936812437,0.4235273821307189,0.4812811160576351,0.06160398285537729
2,REM,0.32342090999073075,0.42737763105918,0.4851313649860962,0.05775373392691621
2,REM,0.33368824046662704,0.42737763105918,0.5082328585568627,0.06545423178383837
2,REM,0.34267215463303624,0.47743086712917404,0.4851313649860962,0.06545423178383837
2,REM,0.33368824046662704,0.4427786267730243,0.49283186284301833,0.06545423178383837
2,REM,0.3465224035614973,0.4427786267730243,0.5351846010560902,0.06160398285537729
2,W,0.28748525332509406,0.39272539070303025,0.4081263864168746,0.06160398285537729
2,N1,0.3426721546330362,0.45047912462994644,0.5159333564137848,0.06160398285537729
2,N2,0.3298379915381659,0.38887514177456917,0.5313343521276291,0.06930448071229946
2,N2,0.33882190570457515,0.45047912462994644,0.5082328585568627,0.05775373392691621
2,N2,0.2977525838009903,0.381174643917647,0.4427786267730243,0.06930448071229946
2,N1,0.3375384893950881,0.4581796224868686,0.48898161391455724,0.06545423178383837
2,N1,0.3465224035614973,0.4812811160576351,0.4966821117714794,0.06160398285537729
2,N2,0.30673649796739944,0.4004258885599524,0.4620298714153297,0.05775373392691621
2,N2,0.36320681558482865,0.47358061820071296,0.5467353478414735,0.06930448071229946
2,N2,0.3503726524899584,0.43892837784456323,0.5428850989130124,0.06930448071229946
2,N2,0.2990360001104773,0.4081263864168746,0.42737763105918,0.06160398285537729
2,N2,0.28235158808714594,0.38887514177456917,0.38887514177456917,0.06930448071229946
2,N2,0.3413887383235492,0.46973036927225187,0.4966821117714794,0.05775373392691621
2,N2,0.3542229014184195,0.47743086712917404,0.523633854270707,0.06160398285537729
2,N2,0.3311214078476529,0.43892837784456323,0.48898161391455724,0.06545423178383837
2,N2,0.31187016320534755,0.4235273821307189,0.4466288757014854,0.06545423178383837
2,N2,0.32342090999073075,0.4158268842737967,0.4812811160576351,0.07315472964076054
2,N2,0.3105867468958605,0.4081263864168746,0.4543293735584075,0.06930448071229946
2,N1,0.3298379915381659,0.4081263864168746,0.5197836053422459,0.06160398285537729
2,N1,0.3105867468958605,0.4196771332022578,0.4466288757014854,0.06545423178383837
2,N2,0.31828724475278264,0.43122787998764106,0.47358061820071296,0.05005323606999405
2,N2,0.3542229014184195,0.4620298714153297,0.5390348499845513,0.06160398285537729
2,N2,0.33240482415713996,0.4427786267730243,0.5005323606999406,0.05390348499845513
2,N2,0.2810681717776589,0.3619233992753416,0.4081263864168746,0.07315472964076054
2,N2,0.2797847554681719,0.3657736482038027,0.4158268842737967,0.05775373392691621
2,N2,0.2797847554681719,0.3850248928461081,0.3850248928461081,0.06930448071229946
2,N2,0.3093033305863735,0.4196771332022578,0.43507812891610215,0.07315472964076054
2,N2,0.3298379915381659,0.4581796224868686,0.47358061820071296,0.05775373392691621
2,N2,0.2900520859440681,0.4196771332022578,0.3850248928461081,0.06545423178383837
2,N2,0.3208540773717567,0.4081263864168746,0.49283186284301833,0.06160398285537729
2,N2,0.30673649796739944,0.381174643917647,0.47358061820071296,0.06545423178383837
2,N2,0.3247043263002178,0.4427786267730243,0.47358061820071296,0.05775373392691621
2,N2,0.2669505923733016,0.3195706610622697,0.4158268842737967,0.06545423178383837
2,N2,0.26438375975432754,0.3619233992753416,0.3657736482038027,0.06545423178383837
2,N2,0.30416966534842543,0.3696238971322638,0.47743086712917404,0.06545423178383837
2,N2,0.3221374936812438,0.39272539070303025,0.5043826096284016,0.06930448071229946
2,N2,0.2669505923733016,0.3195706610622697,0.4081263864168746,0.07315472964076054
2,N3,0.22716468677920376,0.28491842070612,0.334971656776114,0.06160398285537729
2,N2,0.26951742499227566,0.3426721546330362,0.39657563963149134,0.06930448071229946
2,N2,0.2682340086827886,0.35422290141841944,0.38887514177456917,0.06160398285537729
2,N2,0.2990360001104773,0.39272539070303025,0.43507812891610215,0.06930448071229946
2,N2,0.27465109023022377,0.334971656776114,0.43507812891610215,0.05390348499845513
2,N2,0.3041696653484254,0.3850248928461081,0.45047912462994644,0.07700497856922162
2,N2,0.29133550225355515,0.381174643917647,0.42737763105918,0.06545423178383837
2,N2,0.27336767392073674,0.3388219057045751,0.4158268842737967,0.06545423178383837
2,N2,0.2708008413017627,0.381174643917647,0.3734741460607248,0.05775373392691621
2,N2,0.31443699582432155,0.4158268842737967,0.4658801203437908,0.06160398285537729
2,N2,0.28748525332509406,0.3773243949891859,0.4196771332022578,0.06545423178383837
2,N2,0.2977525838009903,0.39657563963149134,0.42737763105918,0.06930448071229946
2,N2,0.3028862490389384,0.4004258885599524,0.43892837784456323,0.06930448071229946
2,N2,0.2579666782068924,0.3426721546330362,0.3773243949891859,0.05390348499845513
2,N2,0.27336767392073674,0.3734741460607248,0.39272539070303025,0.05390348499845513
2,N2,0.2669505923733016,0.3388219057045751,0.39272539070303025,0.06930448071229946
2,N2,0.2425656824930481,0.31187016320534755,0.35422290141841944,0.06160398285537729
2,N2,0.2464159314215092,0.31572041213380864,0.35807315034688053,0.06545423178383837
2,N2,0.27721792284919783,0.3619233992753416,0.4081263864168746,0.06160398285537729
2,N2,0.23871543356458702,0.30801991427688646,0.34652240356149727,0.06160398285537729
2,N3,0.2284481030886908,0.2579666782068924,0.35807315034688053,0.06930448071229946
2,N3,0.2335817683266389,0.2964691674915032,0.334971656776114,0.06930448071229946
2,N2,0.27465109023022377,0.35037265248995836,0.4042761374884135,0.06930448071229946
2,N2,0.27336767392073674,0.3272711589191919,0.43507812891610215,0.05775373392691621
2,N3,0.26053351082586645,0.331121407847653,0.38887514177456917,0.06160398285537729
2,N3,0.2284481030886908,0.27336767392073674,0.34652240356149727,0.06545423178383837
2,N2,0.22973151939817782,0.28491842070612,0.3388219057045751,0.06545423178383837
2,N2,0.21689735630330753,0.22716468677920376,0.35422290141841944,0.06930448071229946
2,N2,0.19379586273254104,0.26566717606381457,0.2579666782068924,0.05775373392691621
2,N3,0.22331443785074268,0.27336767392073674,0.3388219057045751,0.05775373392691621
2,N2,0.2156139399938205,0.2425656824930481,0.3388219057045751,0.06545423178383837
2,N2,0.19636269535151515,0.2502661803499703,0.26951742499227566,0.06930448071229946
2,N3,0.20021294427997618,0.26951742499227566,0.26951742499227566,0.06160398285537729
2,N3,0.2014963605894632,0.2425656824930481,0.2964691674915032,0.06545423178383837
2,N3,0.20791344213689836,0.23871543356458702,0.3272711589191919,0.05775373392691621
2,N2,0.2374320172551,0.26566717606381457,0.381174643917647,0.06545423178383837
2,N2,0.2502661803499703,0.31187016320534755,0.3696238971322638,0.06930448071229946
2,N3,0.2245978541602297,0.27336767392073674,0.3388219057045751,0.06160398285537729
2,N2,0.2720842576112497,0.31187016320534755,0.4466288757014854,0.05775373392691621
2,N2,0.2887686696345811,0.35807315034688053,0.4427786267730243,0.06545423178383837
2,N2,0.23101493570766485,0.26951742499227566,0.35807315034688053,0.06545423178383837
2,N2,0.23999884987407405,0.28491842070612,0.3696238971322638,0.06545423178383837
2,N2,0.27850133915868486,0.3426721546330362,0.4235273821307189,0.06930448071229946
2,N2,0.2592500945163794,0.3426721546330362,0.3734741460607248,0.06160398285537729
2,N2,0.30801991427688646,0.38887514177456917,0.4658801203437908,0.06930448071229946
2,N2,0.30930333058637355,0.4081263864168746,0.4466288757014854,0.07315472964076054
2,N2,0.3221374936812437,0.41197663534533563,0.48898161391455724,0.06545423178383837
2,N2,0.26438375975432754,0.3195706610622697,0.4158268842737967,0.05775373392691621
2,N2,0.25539984558791834,0.3426721546330362,0.3657736482038027,0.05775373392691621
2,N2,0.23999884987407405,0.2887686696345811,0.3696238971322638,0.06160398285537729
2,N3,0.2091968584463854,0.2502661803499703,0.3234209099907308,0.05390348499845513
2,N3,0.2592500945163794,0.331121407847653,0.3773243949891859,0.06930448071229946
2,N2,0.25539984558791834,0.3388219057045751,0.3696238971322638,0.05775373392691621
2,N2,0.28235158808714594,0.3734741460607248,0.4081263864168746,0.06545423178383837
2,N2,0.24898276404048325,0.3234209099907308,0.3619233992753416,0.06160398285537729
2,N2,0.2759345065397108,0.31572041213380864,0.4466288757014854,0.06545423178383837
2,N2,0.28491842070612,0.35807315034688053,0.42737763105918,0.06930448071229946
2,N2,0.2797847554681719,0.34652240356149727,0.43507812891610215,0.05775373392691621
2,N2,0.23229835201715188,0.2887686696345811,0.34652240356149727,0.06160398285537729
2,N2,0.28748525332509406,0.3619233992753416,0.4427786267730243,0.05775373392691621
2,N2,0.2592500945163794,0.3003194164199643,0.4196771332022578,0.05775373392691621
2,N2,0.30801991427688646,0.4427786267730243,0.4158268842737967,0.06545423178383837
2,N2,0.26951742499227566,0.3696238971322638,0.381174643917647,0.05775373392691621
2,N2,0.2939023348725292,0.3696238971322638,0.4581796224868686,0.05390348499845513
2,N2,0.27336767392073674,0.3426721546330362,0.42737763105918,0.05005323606999405
2,N2,0.2939023348725292,0.4004258885599524,0.4158268842737967,0.06545423178383837
2,N2,0.2425656824930481,0.3272711589191919,0.3426721546330362,0.05775373392691621
2,N2,0.29518575118201623,0.381174643917647,0.4466288757014854,0.05775373392691621
2,N2,0.2566832618974054,0.331121407847653,0.3696238971322638,0.06930448071229946
2,N3,0.22074760523176862,0.27721792284919783,0.31572041213380864,0.06930448071229946
2,N2,0.32342090999073075,0.4081263864168746,0.49283186284301833,0.06930448071229946
2,N2,0.2759345065397108,0.331121407847653,0.43507812891610215,0.06160398285537729
2,N2,0.30416966534842543,0.4081263864168746,0.4466288757014854,0.05775373392691621
2,REM,0.3259877426097048,0.3657736482038027,0.5467353478414735,0.06545423178383837
2,N2,0.3208540773717567,0.4427786267730243,0.4620298714153297,0.05775373392691621
2,N2,0.3067364979673994,0.381174643917647,0.48898161391455724,0.05005323606999405
2,REM,0.31058674689586047,0.3426721546330362,0.5313343521276291,0.05775373392691621
2,REM,0.35678973403739356,0.4427786267730243,0.5621363435553178,0.06545423178383837
2,REM,0.32342090999073075,0.38887514177456917,0.523633854270707,0.05775373392691621
2,N2,0.3298379915381659,0.43122787998764106,0.4966821117714794,0.06160398285537729
2,REM,0.3298379915381659,0.35807315034688053,0.5582860946268567,0.07315472964076054
2,REM,0.35678973403739356,0.4581796224868686,0.5428850989130124,0.06930448071229946
2,REM,0.35422290141841944,0.4620298714153297,0.5428850989130124,0.05775373392691621
2,REM,0.3683404808227768,0.4851313649860962,0.5621363435553178,0.05775373392691621
2,REM,0.3619233992753417,0.46973036927225187,0.5544358456983957,0.06160398285537729
2,REM,0.37604097867969893,0.46973036927225187,0.5890880860545453,0.06930448071229946
2,REM,0.3298379915381659,0.38887514177456917,0.5390348499845513,0.06160398285537729
2,REM,0.38630830915559516,0.5120831074853237,0.5813875881976233,0.06545423178383837
2,REM,0.37989122760816,0.523633854270707,0.5467353478414735,0.06930448071229946
2,N1,0.4029927211789264,0.5159333564137848,0.6314408242676173,0.06160398285537729
2,N1,0.34780581987098436,0.46973036927225187,0.5082328585568627,0.06545423178383837
2,N2,0.3016028327294513,0.4235273821307189,0.4196771332022578,0.06160398285537729
2,N2,0.2797847554681719,0.3657736482038027,0.41197663534533563,0.06160398285537729
2,N2,0.2579666782068924,0.34652240356149727,0.3657736482038027,0.06160398285537729
2,N2,0.3105867468958605,0.39657563963149134,0.47358061820071296,0.06160398285537729
2,N2,0.2720842576112497,0.3619233992753416,0.38887514177456917,0.06545423178383837
